,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
9371,405,SHAFT,11,SPARE PARTS,755159,06-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,250.0,,,,,3.0,22655,22655,NEEDLE BAR (DELTA MACHINE) (Consumable-Local),NOS,750.0,0.0,,,,,3.0,750.0,,38086160.02,,,783755340.3,
9374,405,SHAFT,11,SPARE PARTS,788652,08-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,160.0,,,,,1.0,22655,22655,NEEDLE BAR (DELTA MACHINE) (Consumable-Local),NOS,160.0,7.0,,,,,1.0,160.0,,38086160.02,,,783755340.3,
9569,423,SOCKET,17,ELECTRICAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,59.1,,,,,20.0,24985,24985,"MS SOCKET 1/2"" (Consumable-Local)",NOS,1182.0,0.0,,,,,20.0,1182.0,,38086160.02,,,783755340.3,
9580,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,90.25,,,,,50.0,32164,32164,PNEUMATIC SOCKET 6X8MM PLASTIC SANGA CHINA (Consumable-Local),NOS,4512.5,0.0,,,,,100.0,9025.0,,38086160.02,,,783755340.3,
9581,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,90.25,,,,,50.0,18202,18202,SOCKET (PNEUMATIC SOCKET) 8X8MM SANGA KOREA (Consumable-Local),NOS,4512.5,0.0,,,,,100.0,9025.0,,38086160.02,,,783755340.3,
9582,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,38.0,,,,,6.0,13299,13299,"SOCKET 1/2"" (GI) (Consumable-Local)",NOS,228.0,0.0,,,,,6.0,228.0,,38086160.02,,,783755340.3,
9644,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",776182,17-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,310.0,,,,,1.0,18239,18239,SPRAY (MOLD RELEASE)CONVEYOR SPRAY R1 (Consumable-Local),NOS,310.0,68.0,,,,,1.0,310.0,,38086160.02,,,783755340.3,
9674,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",803025,03-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,485.0,,,,,4.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,1940.0,53.0,,,,,4.0,1940.0,,38086160.02,,,783755340.3,
9757,435,SPRING,18,MECHANICAL,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,280.0,,,,,40.0,7113921001,7113921001,"THREAD TAKE-UP SPRING, PART# SO2620401 (---) (L-C) (Consumable-Local)",NOS,11200.0,370.0,,,,,40.0,11200.0,,38086160.02,,,783755340.3,
10166,443,STATIONERY,20,STATIONARY,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,594.0,,,,,36.0,5926821001,5926821001,"ALPHABETS STENCILS, SIZE = 4"" (SET) (---) (L-C) (Consumable-Local)",NOS,21384.0,36.0,,,,,72.0,37152.0,,38086160.02,,,783755340.3,
10167,443,STATIONERY,20,STATIONARY,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,438.0,,,,,36.0,5926921001,5926921001,"ALPHABETS STENCILS, SIZE = 2"" (SET) (---) (L-C) (Consumable-Local)",NOS,15768.0,36.0,,,,,72.0,37152.0,,38086160.02,,,783755340.3,
10217,443,STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,27.5,,,FOR WATER JET NEW QUILTING SETUP,,2.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,55.0,11.0,,,,,16.0,396.89,,38086160.02,,,783755340.3,
10218,443,STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,12.75,,,,,1.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,12.75,18.0,,,,,16.0,396.89,,38086160.02,,,783755340.3,
10219,443,STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,6.16,,,,,6.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,36.96,65.0,,,,,16.0,396.89,,38086160.02,,,783755340.3,
10220,443,STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,6.16,,,,,4.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,24.64,50.0,,,,,16.0,396.89,,38086160.02,,,783755340.3,
10221,443,STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,89.18,,,,,3.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,267.54,14.0,,,,,16.0,396.89,,38086160.02,,,783755340.3,
10268,443,STATIONERY,20,STATIONARY,803534,05-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,23.716,,,,,5.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,118.58,51.0,,,,,5.0,118.58,,38086160.02,,,783755340.3,
10938,446,STICKER,21,GENERAL MATERIAL,756163,12-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,0.015,,,,,1000000.0,19120,19120,CHECKING STICKERS SUQARE RED (Consumable-Local),PCS,15000.0,2000000.0,,,,,1000000.0,15000.0,,38086160.02,,,783755340.3,
10939,446,STICKER,21,GENERAL MATERIAL,763348,24-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,0.015,,,,,1000000.0,19119,19119,CHECKING STICKERS SUQARE GREEN (Consumable-Local),PCS,15000.0,2000000.0,,,,,1000000.0,15000.0,,38086160.02,,,783755340.3,
10950,446,STICKER,21,GENERAL MATERIAL,803348,05-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,0.015,,,,,500000.0,19119,19119,CHECKING STICKERS SUQARE GREEN (Consumable-Local),PCS,7500.0,500000.0,,,,,500000.0,7500.0,,38086160.02,,,783755340.3,
10981,448,STOOL,15,FURNITURE & FIXTURES,810445,07-Jan-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,822.7272727,,,,,120.0,6382922001,6382922001,WOODEN STOOL 2' HIEGHT OFF WHITE (---) (L-F) (Fixed-Local),NOS,98727.27273,100.0,,,,,120.0,98727.27273,,38086160.02,,,783755340.3,
11007,458,SWITCH,17,ELECTRICAL,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,19.0,,,,,250.0,14232,14232,SWITCH (BED SWITCH) 10/6 AMP (Consumable-Local),NOS,4750.0,0.0,,,,,250.0,4750.0,,38086160.02,,,783755340.3,
11009,458,SWITCH,17,ELECTRICAL,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4200.0,,,,,10.0,32568,32568,2-WAY SWITCH FOR SWISS TRACK (Consumable-Local),NOS,42000.0,0.0,,,,,20.0,90000.0,,38086160.02,,,783755340.3,
11010,458,SWITCH,17,ELECTRICAL,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4800.0,,,,,10.0,32569,32569,3-WAY SWITCH FOR SWISS TRACK (Consumable-Local),NOS,48000.0,0.0,,,,,20.0,90000.0,,38086160.02,,,783755340.3,
11011,458,SWITCH,17,ELECTRICAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,220.0,,,,,100.0,14308,14308,SWITCH ON/OFF 16 AMP JUKI MACHINE (Consumable-Local),NOS,22000.0,100.0,,,,,100.0,22000.0,,38086160.02,,,783755340.3,
11126,465,TEE,18,MECHANICAL,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,66.0,,,,,24.0,14473,14473,PNEUMATIC TEE 6 MM (Consumable-Local),NOS,1584.0,0.0,,,,,24.0,1584.0,,38086160.02,,,783755340.3,
11129,465,TEE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,90.0,,,,,50.0,14468,14468,TEE (PNEUMATIC EQUAL TEE) 8MM 8 MM (Consumable-Local),NOS,4500.0,0.0,,,,,50.0,4500.0,,38086160.02,,,783755340.3,
11206,479,TIP,17,ELECTRICAL,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1650.0,,,,,3.0,14919,14919,TIP REFRESHER TYPE BS-2 OF SOLDING IRON GOOT (Consumable-Local),NOS,4950.0,0.0,,,,,3.0,4950.0,,38086160.02,,,783755340.3,
11234,490,TROLLY,16,TOOLS & INSTRUMENTS,786211,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,15500.0,,,,,4.0,7306122001,7306122001,"MS MOVEABLE TROLLY SIZE: 30""X60""X30"", MS SQUARE PIPE 1""X1"",  MS SQUARE PIPE 2""X1"", 16SWG, LASANI SHEET WITH POWDER COATED COLOR (WHEEL). (---) (L-F) (Fixed-Local)",NOS,62000.0,0.0,,,,,4.0,62000.0,,38086160.02,,,783755340.3,
11249,499,VALVE,11,SPARE PARTS,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,575.0,,,,,12.0,15470,15470,"VALVE (NON RETURN VALVE) 1/2"" SS KITZ (Consumable-Local)",PCS,6900.0,0.0,,,,,12.0,6900.0,,38086160.02,,,783755340.3,
11268,499,VALVE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,882.0,,,,,3.0,5818,5818,"GATE VALVE 1"" (Consumable-Local)",NOS,2646.0,0.0,,,,,12.0,22656.0,,38086160.02,,,783755340.3,
11269,499,VALVE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2744.0,,,,,6.0,5824,5824,"GATE VALVE 2"" (Consumable-Local)",NOS,16464.0,0.0,,,,,12.0,22656.0,,38086160.02,,,783755340.3,
11270,499,VALVE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1182.0,,,,,3.0,50093,50093,"NON-RETURN VALVE 1"" (Consumable-Local)",NOS,3546.0,0.0,,,,,12.0,22656.0,,38086160.02,,,783755340.3,
11291,508,WEIGHING SCALE,22,ELECTRICAL EQUIPMENT,786211,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,95000.0,,,,,1.0,42823,42823,"ELECTRONIC WEIGHT 24"" X 24"", SCALE 20GM / 100KG T-7E (WITH BIG LED DISPLAY & RECHARGEABLE BATTERY) LOCAL FABRICATED EXPORT QUALITY MILED STEEL PLATFORM WITH STAINLESS STEEL TOP COVER 430 GRADE (Fixed-Local)",NOS,95000.0,0.0,,,,,1.0,95000.0,,38086160.02,,,783755340.3,
11315,517,FEEDOG,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,55.0,,,,,2.0,53135,53135,FEED DOG P # 150793021 (TEETH =13) (Consumable-Local),PCS,110.0,198.0,,,,,2.0,110.0,,38086160.02,,,783755340.3,
11322,517,FEEDOG,11,SPARE PARTS,768894,11-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,64.0,,,,,2.0,53136,53136,FEED DOG P # B1613-012-100 (TEETH =17) (Consumable-Local),PCS,128.0,163.0,,,,,5.0,293.0,,38086160.02,,,783755340.3,
11323,517,FEEDOG,11,SPARE PARTS,768894,11-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,55.0,,,,,3.0,53135,53135,FEED DOG P # 150793021 (TEETH =13) (Consumable-Local),PCS,165.0,194.0,,,,,5.0,293.0,,38086160.02,,,783755340.3,
11363,517,FEEDOG,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,64.0,,,,,2.0,53136,53136,FEED DOG P # B1613-012-100 (TEETH =17) (Consumable-Local),PCS,128.0,50.0,,,,,2.0,128.0,,38086160.02,,,783755340.3,
11381,517,FEEDOG,11,SPARE PARTS,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,55.0,,,,,5.0,53135,53135,FEED DOG P # 150793021 (TEETH =13) (Consumable-Local),PCS,275.0,136.0,,,,,5.0,275.0,,38086160.02,,,783755340.3,
11442,524,TABLE,15,FURNITURE & FIXTURES,810445,07-Jan-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,18000.0,,,,,60.0,36667,36667,"CHECKING TABLE L=8' W=4' H=3' WITH 2 SIDE DRAWER (M.S PIPE(SQURE) 16 SWG ( 1"" X 2"") WITH 3/4"" LASSANI SHEET COLOR WITH SPRAY PAINT) (Fixed-Local)",NOS,1080000.0,0.0,,,,,60.0,1080000.0,,38086160.02,,,783755340.3,
11464,540,PODIUM,21,GENERAL MATERIAL,810445,07-Jan-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,9400.0,,,,,26.0,36665,36665,"MACHINE PODIUM 3' X 5' X 18"" (M.S PIPE 16 SWG (2"" X 2.5""  &  1"" X 2"") WITH 3/4"" LASSANI SHEET COLOR WITH SPRAY PAINT (Fixed-Local)",NOS,244400.0,0.0,,,,,26.0,244400.0,,38086160.02,,,783755340.3,
11473,550,LAB EQUIPMENT,21,GENERAL MATERIAL,786211,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,75000.0,,,,,1.0,51482,51482,ELECTRIC WEIGHT SCALE 10KG  METLER TOLEDO (Fixed-Local),NOS,75000.0,0.0,,,,,1.0,75000.0,,38086160.02,,,783755340.3,
11477,557,COMPUTER,13,COMPUTERS & ACCESSORIES,786211,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,21800.0,,,,,6.0,6213122005,6213122005,"COMPUTER (REFURB) 7010 DESKTOP CORE I5 3RD GEN, 4 GB RAM, 500 GB HDD, AND DELL 19.5"" LED (REFURB) USB KEYBOARD, MOUSE ,1 YEAR WARRANTY) (DELL) (L-F) (Fixed-Local)",NOS,130800.0,0.0,,,,,6.0,130800.0,,38086160.02,,,783755340.3,
11542,676,STATION,18,MECHANICAL,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,5500.0,,,,,4.0,5473821001,5473821001,LOADING STATION ( SWITCH TRACK) (---) (Consumable-Local),NOS,22000.0,0.0,,,,,4.0,22000.0,,38086160.02,,,783755340.3,
11566,696,PROFILE,18,MECHANICAL,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,5900.0,,,,,1.0,39210,39210,STATION PROFILE (SWITCH TRACK / QUICK TRACK) (Consumable-Local),NOS,5900.0,0.0,,,,,1.0,5900.0,,38086160.02,,,783755340.3,
